Company,Address,Phone Number,Website
Father Marquess-Barry Apartments,"301 NW 17th StMiami, FL 33136",(786) 699-9981,https://htgf.com/project/father-marquess-barry
Scop Cra,"300 NW 11th StMiami, FL 33136",(786) 409-7848,
Royal Isle Apartment,"7905 East DrNorth Bay Village, FL 33141",(305) 756-1458,
Realtor Jose Ben Abreu,"4100 N Miami AveMiami, FL 33127",(786) 554-3115,
Miami Real Estate Realty,"1390 Brickell AveMiami, FL 33131",(305) 456-6456,http://miamioceanliving.com
Pinnacle Place Ltd,"5600 NE 4th AveMiami, FL 33137",(305) 455-2772,http://pinnacleplace.pmiflorida.com
Cane Partners,"382 NE 56th StMiami, FL 33137",(305) 603-8189,
Sw,"120 SW 8th StMiami, FL 33130",(786) 536-6073,
City Heights,"145 SW 8th StMiami, FL 33130",(305) 854-6345,https://www.royalamerican.com/communities/virginia
Four S Offices,"1441 Brickell AveMiami, FL 33131",(305) 455-3999,
Courtside Apartments,"1699 NW 4th AveMiami, FL 33136",(786) 773-1331,https://htgf.com/project-details/courtside-apartments
Zurfers,"175 SW 7th StMiami, FL 33130",(786) 574-4357,
350nw,"350 NW 4th StMiami, FL 33128",(305) 379-5124,
Town Park Village,"1680 NW 4th Ave Ste 8GMiami, FL 33136",(305) 573-5788,https://www.townparkvillage1.org
Brickell View Terrace,"110 SW 9th StMiami, FL 33130",(305) 285-0889,https://brickellviewterrace.pmiflorida.com
BZG International,"40 SW 13th StMiami, FL 33130",(305) 640-5106,http://bzginternational.com
Gator Harbor West,"7910 West DrNorth Bay Village, FL 33141",(305) 754-2200,https://www.gatorinvestments.com/property/harbor-west-apartments
Brickell Station Lofts,"110 SW 10th StMiami, FL 33130",(305) 856-0241,https://www.brickellstationlofts.com
Lummus Park Manor,"350 NW 2nd StMiami, FL 33128",(305) 358-8794,http://lummusparkmanor.com
Leicht,"181 NW 36th StMiami, FL 33127",(786) 534-2969,
JN Taekwondo,"188 NW 36th StMiami, FL 33127",(305) 456-3793,
Park Place At Brickell,"1451 S Miami AveMiami, FL 33130",(305) 416-9389,https://www.miamiandbeaches.com/gmcvb-partners/our-partners/business-partners
Leticerie at Wynwood,"195 NW 36th StMiami, FL 33127",(786) 483-8270,
Camden Brickell Apartments,"110 SW 12th StMiami, FL 33130",(786) 369-4938,http://brickellfirst.com
West Brickell Apartments,"955 SW 2nd AveMiami, FL 33130",(305) 250-9955,http://www.westbrickellapts.com
Town Park Plaza South Apartment Homes,"1798 NW 5th AveMiami, FL 33136",(305) 576-2167,http://www.plaza.presidioproperty.com
Serranoventions,"335 NE 59th StMiami, FL 33137",(786) 361-1294,
Bass,"801 SW 3rd AveMiami, FL 33130",(786) 431-5582,
Cutz Barbershop,"5706 NE 2nd AveMiami, FL 33137",(786) 773-5163,https://www.trucutz.com
Gallery on the River - Boutique Apartments,"401 NW North River DrMiami, FL 33128",(786) 751-2518,https://galleryontheriver.com/?utm_source=Yext&utm_medium=Business+Listing&utm_campaign=Yext+Business+Listing
Wynwood Gardens,"2038 NW 5th PlMiami, FL 33127",(786) 801-0905,
Jack Orr Plaza Apartments in Miami,"550 NW 5th St LbbyMiami, FL 33128",(305) 374-5754,
Loft Brickell,"1650 Brickell AveMiami, FL 33129",(305) 854-2321,
Hunter Riverwalk Apartments,"524 NW 1st StMiami, FL 33128",(305) 326-1082,
Jfi Property,"518 W Flagler StMiami, FL 33130",(305) 456-5403,
Art Nation Worldwide,"565 NW 27th StMiami, FL 33127",(305) 400-8182,
Legacy at Brickell,"1227 SW 3rd AveMiami, FL 33130",(844) 902-1957,
Brisas Del Mar,"556 W Flagler StMiami, FL 33130",(305) 324-8822,http://brisasdelmarmiami.com
Brickell View Condominium,"126 SW 17th RdMiami, FL 33129",(305) 859-9156,http://brickellviewcondoasscfl.com
Apartments Vedado,"119 SW 6th AveMiami, FL 33130",(305) 547-3456,
Miami Real Estate Realty,"454 SW 8th StMiami, FL 33130",(305) 456-6456,
Shorecrest Club Apartments,"7951 NE Bayshore CtMiami, FL 33138",(305) 757-5520,
Centurion Management,"605 W Flagler StMiami, FL 33130",(305) 326-8855,http://www.melorealestate.com
Stanley Axlrod Towers,"1809 Brickell AveMiami, FL 33129",(305) 858-3393,
Los Suenos Apartments,"500 NW 36th StMiami, FL 33127",(305) 573-9696,http://www.lossuenos.pmiflorida.com
Riverview One Apartments,"645 NW 1st StMiami, FL 33128",(305) 503-3199,http://www.riverviewone.com
Joe Moretti Phase Two,"544 SW 5th StMiami, FL 33130",(786) 275-4420,
The Ellington,"701 NW 21st StMiami, FL 33127",(786) 248-5790,http://jupitercommunities.com/ellington
Bcn Investment LLC,"2100 NW 7th AveMiami, FL 33127",(305) 775-3676,
Bhi Ellington,"2100 NW 7th AveMiami, FL 33127",(305) 652-9898,
Green Turnkey,"1500 NW 7th CtMiami, FL 33136",(786) 391-4612,http://www.miamidade.gov/housing/property_profiles/virtual_tours/green_turnkey/profile/profile.htm
1600 Nadlan,"1600 NW 7th CtMiami, FL 33136",(786) 391-0724,
Washington Square,"1146 NW 7th CtMiami, FL 33136",(786) 391-0967,https://www.washingtonsquaremiami.com
Las Villas,"626 SW 4th StMiami, FL 33130",(305) 324-5808,
Littlehavana Miami Apartments,"501 SW 6th CtMiami, FL 33130",(305) 858-9181,
Villaelena Apartments,"636 SW 6th StMiami, FL 33130",(305) 859-6038,
Rent Me Miami,"7300 Biscayne Blvd Ste 300Miami, FL 33138",(305) 587-2533,
Amistad Apartments,"571 SW 9th StMiami, FL 33130",(786) 332-2144,
Fresh Fix Miami,"618 SW 8th StMiami, FL 33130",(786) 401-7246,
Sunbelt Rentals-General Equipment & Tools,"2444 NW 7th PlMiami, FL 33127",(786) 594-4480,https://www.sunbeltrentals.com
Sv Clothing,"210 NW 8th AveMiami, FL 33128",(305) 456-8651,
Pearl Apartment,"3380 NW 7th AveMiami, FL 33127",(305) 633-3768,
A-Plus Miami Rentals Inc,"761 NW 29th StMiami, FL 33127",(774) 236-0626,
Ingraham & Assoc,"853 NE 79th StMiami, FL 33138",(305) 576-6174,
Ipanema Apartments,"120 SW 8th AveMiami, FL 33130",(305) 324-2186,
Seas Apartments S,"763 SW 5th StMiami, FL 33130",(305) 547-4631,
Riverview at Miami,"909 NW 5th StMiami, FL 33128",(786) 703-2339,
Metro Sun1065 Apartments,"845 NW 29th StMiami, FL 33127",(305) 633-9151,
Dominion Tower,"1400 NW 10th AveMiami, FL 33136",(305) 324-0900,https://www.rent.com
Teatro Marti Apartments,"430 SW 8th AveMiami, FL 33130",(305) 325-4267,https://www.royalamerican.com
Highland Park Center,"1011 Sunnybrook RdMiami, FL 33136",(305) 549-6148,
Cityview Apartments MGNT,"933 NW 4th StMiami, FL 33128",(305) 545-5840,
Rio Towers LTD,"905 SW 1st St Ste S3Miami, FL 33130",(305) 549-2062,http://riotowers.com
Miami Stadium Apartments,"2625 NW 10th AveMiami, FL 33127",(305) 637-1290,http://centennialmgt.com/miami-stadium.html
Legacy at The Roads,"2110 SW 3rd AveMiami, FL 33129",(844) 378-6175,https://www.legacyresidential.com/communities/legacyattheroads
10X Miami River,"1001 NW 7th StMiami, FL 33136",(305) 493-8953,https://www.10xmiamiriver.com
Aurora Aurora Apartments Alarm,"900 SW 7th StMiami, FL 33130",(305) 856-9749,
Riverhouse Develpment,"1035 NW 11th CtMiami, FL 33136",(305) 549-2035,
Riverhouse Development,"1170 NW 11th StMiami, FL 33136",(305) 547-4205,
Brickell Vista Condo Association,"900 SW 8th StMiami, FL 33130",(305) 858-3163,http://mybrickellvista.com
Bermuda House Apartments,"1160 NW North River Dr Apt 2Miami, FL 33136",(305) 324-5947,
Brickell Townhouse Association,"2451 Brickell AveMiami, FL 33129",(305) 854-1152,http://miamicondoinvestments.com
Borinquen Apartments,"425 SW 10th AveMiami, FL 33130",(786) 953-4288,
Twenty-Five Bay Tower Association Inc,"175 SE 25th RdMiami, FL 33129",(305) 854-2526,
Trex Creative,"8101 Biscayne BlvdMiami, FL 33138",(786) 401-6806,http://trex-creative.com
Serranoventions,"360 NW 59th TerMiami, FL 33127",(786) 360-6175,
Miramar Apartments,"1023 SW 6th StMiami, FL 33130",(305) 324-5960,
Nagymihaly Property,"2520 S Miami AveMiami, FL 33129",(305) 854-0825,
CPM Santa Clara II,"1250 NW 21st StMiami, FL 33142",(305) 326-6970,
Shorecrest Apartments,"784 NE 85th StMiami, FL 33138",(305) 751-8246,
Dream South Beach,"1111 Collins AveMiami Beach, FL 33139",(305) 673-4747,https://www.dreamhotels.com/southbeach?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect
LIV Fountainbleau Miami Beach,"4441 Collins AveMiami Beach, FL 33140",(305) 674-4680,https://www.livnightclub.com/miami
I Love Miami Concierge Inc.,"350 Lincoln RdMiami Beach, FL 33139",(800) 270-6102,http://ilovemiamivillas.com
Axelrentals,"1300 Washington Ave Unit 1289Miami Beach, FL 33119",(305) 521-8955,
Sapphire South Beach,"1524 Lenox AveMiami Beach, FL 33139",(877) 762-3477,http://www.sapphiresouthbeach.com/index.html
751 Meridian Apartments,"751 Meridian AveMiami Beach, FL 33139",(786) 879-9424,http://www.751meridian.com
South Beach Vacation Rentals,"1100 West AveMiami Beach, FL 33139",(800) 491-2525,
Sobe Vacation Rentals,"530 Ocean DriveMiami Beach, FL 33139",(954) 303-5460,
Blu Vacation Rentals,"5445 Collins AveMiami Beach, FL 33140",(786) 625-7603,https://blurentals.com
Beach Apartments By Design Suites,"5445 Collins AveMiami Beach, FL 33140",(305) 851-2444,
"Booking Vacation Rentals, Inc.","6345 Collins AveMiami Beach, FL 33141",(786) 612-2874,
MLB South Beach Rental,"1440 Pennsylvania AveMiami Beach, FL 33139",(305) 276-1214,
Unique Tour Vacation Rentals,"5445 Collins AveMiami Beach, FL 33140",(786) 502-8400,http://horarentals.com
BNBCONCIERGE,"Miami Beach, FL 33139",(772) 444-6262,
Miami Sofi Vacation Rentals,"432 Espanola WayMiami Beach, FL 33139",(305) 582-0147,
Courtyard Apartments Part of the Oasis Casita Collection,"1536 Jefferson AveMiami Beach, FL 33139",(786) 992-7751,https://www.oasiscasitacollection.com/resorts/miami-beach/oasis/courtyard-apartments
ANNETTE A. ANTHONY,"1425 W 27th StMiami Beach, FL 33140",(786) 972-2559,
Sobeautiful Lifestyle,"540 Arthur Godfrey Rd # CMiami Beach, FL 33140",(800) 455-9688,https://nomadevillacollection.com
L&D Vacation Rentals and Lola's Tours,"5445 Collins Avenue  Cu 17Miami Beach, FL 33140",(786) 657-8743,https://www.lolastour.com
South Beach Online,"918 Ocean DrMiami Beach, FL 33139",(609) 864-1899,
The Dexter Vacation Rental in South Beach Miami,"336 Meridian AveMiami Beach, FL 33139",(305) 213-7309,
2rentmiami,"PO Box 403564Miami Beach, FL 33140",(305) 331-8812,
Beach House Rentals,"Fisher Island DriveMiami Beach, FL 33109",(800) 232-2446,
Vanguard Properties LLC,"4045 Sheridan Ave # 302Miami Beach, FL 33140",(305) 923-4313,
Luxury Rentals Miami Beach,"301 W 41st St Ste 502Miami Beach, FL 33140",(305) 391-2222,https://www.luxuryrentalsmiamibeach.com
Miami Sea View,"5445 Collins AveMiami Beach, FL 33140",(786) 226-3678,
Miami Beach Lodging,"2150 Collins AveMiami Beach, FL 33139",(305) 999-5260,http://miami.fl-lodging.com
Batra Group Real Estate,"1800 Purdy Ave Ste 2311Miami Beach, FL 33139",(646) 202-1877,https://batrany.com
Wilson Property Group,"899 West AveMiami Beach, FL 33139",(305) 399-0153,
Miami Habitat,"1329 Alton RdMiami Beach, FL 33139",(305) 673-3958,http://www.miamilodgerealty.com
Villa Bay Vista,"2016 Bay DrMiami Beach, FL 33141",(305) 866-3369,
Miami Beach Hotels,"8000 Collins AveMiami Beach, FL 33141",(954) 701-9425,
Ocean Pavilion Realty Corp,"5601 Collins AveMiami Beach, FL 33140",(305) 865-6511,http://oprealty.com
Rentals in Miami Miami,"6365 Collins aveMiami Beach, FL 33141",(305) 424-8057,
Miami Beach Rentals Miami,"6362 Collins aveMiami Beach, FL 33141",(305) 379-4667,
Miami SoFi   Vacation Rentals,"350 Washington AveMiami Beach, FL 33139",(305) 582-0147,
Souz Miami - Club & VIP Lounge,"739 Washington AveMiami Beach, FL 33139",(855) 603-7689,
Espanola Way Suites,"443 Espanola WayMiami Beach, FL 33139",(786) 327-4477,
Miami Beach for Rent,"Miami Beach, FL 33139",(786) 222-4836,
Miami Beach Vacation Rentals - North & South Condos & Resorts,"2150 Collins AveMiami Beach, FL 33139",(850) 696-7730,http://miamibeach.fl-lodging.com
Perfect Property Purchases,"1691 Michigan Ave Ste 530Miami Beach, FL 33139",(954) 648-3131,http://mansionscollection.com
Property Quest Realty of Miami Beach,"1111 Lincoln RdMiami Beach, FL 33139",(305) 741-4228,http://www.property-quest.com
Anex Office,"1000 5th St Ste 200Miami Beach, FL 33139",(305) 357-0909,http://anexoffice.com
Venetian Isle Apartments,"1198 Venetian WayMiami Beach, FL 33139",(305) 371-5458,http://venetian-isle-apartments.hub.biz
Renter's Cafe,"1464 Washington AveMiami Beach, FL 33139",(305) 672-6540,
Southgate Towers,"900 West AveMiami Beach, FL 33139",(305) 672-2412,
Hilton Grand Vacations Club McAlpin Ocean Plaza Miami,"1430 Ocean DrMiami Beach, FL 33139",(305) 604-8225,https://www.hilton.com/en/hotels/miamsgv-hilton-grand-vacations-club-mcalpin-ocean-plaza-miami/?SEO_id=YEXTN-AMER-HH-MIAMSGV&y_source=1_Mjc3Mjk0MjMtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
MIAMI HOMES,"1680 Meridian Ave Ste 101Miami Beach, FL 33139",(305) 479-9575,http://ivanmassaluxuryhomes.kwrealty.com
Premier Auto Miami,"1510 Collins AveMiami Beach, FL 33139",(786) 717-6866,http://www.premierautomiami.com
Azure Miami Property Management & Real Estate,"350 Lincoln RdMiami Beach, FL 33139",(786) 212-0442,
Sunbrite Apartments,"1330 Pennsylvania AveMiami Beach, FL 33139",(305) 532-7025,http://www.sunbriteapartments.com
Paramount Luxury Rentals-Exotic Car Rental Miami Beach,"1680 Michigan AveMiami Beach, FL 33139",(786) 441-7392,https://www.paramountluxuryrentals.com/contact-luxury-car-rental
1Hotels Realty,"2399 Collins AveMiami Beach, FL 33139",(786) 262-8063,
Stampone Group,"1521 Alton Rd # 70Miami Beach, FL 33139",(954) 778-1130,
Flamingo Property Management,"1004 Pennsylvania Ave Apt 5Miami Beach, FL 33139",(305) 790-9240,http://www.flamingopropertymanagement.net
Miami Beach Community Development Corporation,"935 Pennsylvania AveMiami Beach, FL 33139",(305) 538-0090,http://www.miamibeachcdc.com/contact
Flamingo South Beach,"1504 Bay Rd Ste 2Miami Beach, FL 33139",(305) 532-2571,http://www.flamingopointcenter.com
Buy The Beach Realty,"800 West AveMiami Beach, FL 33139",(305) 538-3399,http://buybeach.com/agents.htm
Smart Condo Management,"1000 5th St Ste 200Miami Beach, FL 33139",(888) 357-0002,http://smartcondomanagement.com
Oceanica Real Estate,"1000 5th St Ste 200Miami Beach, FL 33139",(786) 270-1743,
